# Insolation,Ambient Temperature,Module temperature,WindVel,Month,Day,Hour,Minute
0.0000,41.3700,41.6425,0.2150,5,8,21,15
0.0000,41.1900,41.6950,0.2600,5,8,21,30
0.0000,41.0100,41.7475,0.3050,5,8,21,45
0.0000,40.8300,41.8000,0.3500,5,8,22,0
0.0000,41.3125,41.9675,0.3375,5,8,22,15
0.0000,41.7950,42.1350,0.3250,5,8,22,30
0.0000,42.2775,42.3025,0.3125,5,8,22,45
0.0000,44.4300,44.1800,0.0700,5,8,23,0
0.0000,44.2475,43.9400,0.0975,5,8,23,15
0.0000,44.0650,43.7000,0.1250,5,8,23,30
0.0000,43.8825,43.4600,0.1525,5,8,23,45
0.0000,41.8500,41.4200,0.3400,5,9,0,0
0.0000,41.6225,41.2425,0.3075,5,9,0,15
0.0000,41.3950,41.0650,0.2750,5,9,0,30
0.0000,41.1675,40.8875,0.2425,5,9,0,45
0.0000,40.9400,40.7100,0.2100,5,9,1,0
0.0000,40.6150,40.4225,0.1875,5,9,1,15
0.0000,40.2900,40.1350,0.1650,5,9,1,30
0.0000,39.9650,39.8475,0.1425,5,9,1,45
0.0000,39.6400,39.5600,0.1200,5,9,2,0
0.0000,39.8125,39.6450,0.1200,5,9,2,15
0.0000,39.9850,39.7300,0.1200,5,9,2,30
0.0000,40.1575,39.8150,0.1200,5,9,2,45
0.0000,40.3300,39.9000,0.1200,5,9,3,0
0.0000,40.2575,39.8175,0.2275,5,9,3,15
0.0000,40.1850,39.7350,0.3350,5,9,3,30
0.0000,40.1125,39.6525,0.4425,5,9,3,45
0.0000,40.0400,39.5700,0.5500,5,9,4,0
0.0000,39.9225,39.4800,0.4225,5,9,4,15
0.0000,39.8050,39.3900,0.2950,5,9,4,30
0.0000,39.6875,39.3000,0.1675,5,9,4,45
0.0000,39.5700,39.2100,0.0400,5,9,5,0
3.0300,39.8050,39.3900,0.0325,5,9,5,15
6.0600,40.0400,39.5700,0.0250,5,9,5,30
9.0900,40.2750,39.7500,0.0175,5,9,5,45
12.1200,40.5100,39.9300,0.0100,5,9,6,0
29.4000,41.0900,40.6725,0.0075,5,9,6,15
46.6800,41.6700,41.4150,0.0050,5,9,6,30
63.9600,42.2500,42.1575,0.0025,5,9,6,45
81.2400,42.8300,42.9000,0.0000,5,9,7,0
115.3550,44.0125,44.3750,0.0475,5,9,7,15
149.4700,45.1950,45.8500,0.0950,5,9,7,30
183.5850,46.3775,47.3250,0.1425,5,9,7,45
217.7000,47.5600,48.8000,0.1900,5,9,8,0
245.9625,48.8000,49.4600,0.1525,5,9,8,15
274.2250,50.0400,50.1200,0.1150,5,9,8,30
302.4875,51.2800,50.7800,0.0775,5,9,8,45
330.7500,52.5200,51.4400,0.0400,5,9,9,0
368.1600,53.2275,51.9925,0.1850,5,9,9,15
405.5700,53.9350,52.5450,0.3300,5,9,9,30
442.9800,54.6425,53.0975,0.4750,5,9,9,45
480.3900,55.3500,53.6500,0.6200,5,9,10,0
501.9425,55.9925,54.3550,0.5850,5,9,10,15
523.4950,56.6350,55.0600,0.5500,5,9,10,30
545.0475,57.2775,55.7650,0.5150,5,9,10,45
566.6000,57.9200,56.4700,0.4800,5,9,11,0
681.1450,58.5200,57.3800,0.5325,5,9,11,15
795.6900,59.1200,58.2900,0.5850,5,9,11,30
910.2350,59.7200,59.2000,0.6375,5,9,11,45
1024.7800,60.3200,60.1100,0.6900,5,9,12,0
949.6050,60.7750,60.5875,0.6325,5,9,12,15
874.4300,61.2300,61.0650,0.5750,5,9,12,30
799.2550,61.6850,61.5425,0.5175,5,9,12,45
724.0800,62.1400,62.0200,0.4600,5,9,13,0
583.9975,60.0575,59.9525,0.6850,5,9,13,15
443.9150,57.9750,57.8850,0.9100,5,9,13,30
303.8325,55.8925,55.8175,1.1350,5,9,13,45
163.7500,53.8100,53.7500,1.3600,5,9,14,0
149.7025,51.5725,51.8475,1.7425,5,9,14,15
135.6550,49.3350,49.9450,2.1250,5,9,14,30
121.6075,47.0975,48.0425,2.5075,5,9,14,45
107.5600,44.8600,46.1400,2.8900,5,9,15,0
177.5225,45.3200,46.4325,2.3325,5,9,15,15
247.4850,45.7800,46.7250,1.7750,5,9,15,30
317.4475,46.2400,47.0175,1.2175,5,9,15,45
387.4100,46.7000,47.3100,0.6600,5,9,16,0
387.4800,47.4525,48.4875,0.7150,5,9,16,15
387.5500,48.2050,49.6650,0.7700,5,9,16,30
387.6200,48.9575,50.8425,0.8250,5,9,16,45
387.6900,49.7100,52.0200,0.8800,5,9,17,0
330.7775,50.0200,52.1275,1.1450,5,9,17,15
273.8650,50.3300,52.2350,1.4100,5,9,17,30
216.9525,50.6400,52.3425,1.6750,5,9,17,45
160.0400,50.9500,52.4500,1.9400,5,9,18,0
133.3850,50.8375,51.8950,1.5575,5,9,18,15
106.7300,50.7250,51.3400,1.1750,5,9,18,30
80.0750,50.6125,50.7850,0.7925,5,9,18,45
53.4200,50.5000,50.2300,0.4100,5,9,19,0
42.4650,49.8625,49.5200,0.3075,5,9,19,15
31.5100,49.2250,48.8100,0.2050,5,9,19,30
20.5550,48.5875,48.1000,0.1025,5,9,19,45
9.6000,47.9500,47.3900,0.0000,5,9,20,0
7.2000,47.6400,47.1250,0.0000,5,9,20,15
4.8000,47.3300,46.8600,0.0000,5,9,20,30
2.4000,47.0200,46.5950,0.0000,5,9,20,45
0.0000,46.7100,46.3300,0.0000,5,9,21,0
0.0000,46.7000,46.2625,0.0000,5,9,21,15
0.0000,46.6900,46.1950,0.0000,5,9,21,30
0.0000,46.6800,46.1275,0.0000,5,9,21,45
0.0000,46.6700,46.0600,0.0000,5,9,22,0
0.0000,46.7150,46.0975,0.0000,5,9,22,15
0.0000,46.7600,46.1350,0.0000,5,9,22,30
0.0000,46.8050,46.1725,0.0000,5,9,22,45
0.0000,42.7600,42.4700,0.3000,5,9,23,0
0.0000,42.5325,42.2075,0.3100,5,9,23,15
0.0000,42.3050,41.9450,0.3200,5,9,23,30
0.0000,42.0775,41.6825,0.3300,5,9,23,45
0.0000,45.6800,45.1800,0.0000,5,10,0,0
0.0000,45.3700,44.8875,0.0000,5,10,0,15
0.0000,45.0600,44.5950,0.0000,5,10,0,30
0.0000,44.7500,44.3025,0.0000,5,10,0,45
0.0000,44.4400,44.0100,0.0000,5,10,1,0
0.0000,44.2900,43.7900,0.0000,5,10,1,15
0.0000,44.1400,43.5700,0.0000,5,10,1,30
0.0000,43.9900,43.3500,0.0000,5,10,1,45
0.0000,43.8400,43.1300,0.0000,5,10,2,0
0.0000,43.6350,43.0025,0.0000,5,10,2,15
0.0000,43.4300,42.8750,0.0000,5,10,2,30
0.0000,43.2250,42.7475,0.0000,5,10,2,45
0.0000,43.0200,42.6200,0.0000,5,10,3,0
0.0000,42.8025,42.4600,0.0000,5,10,3,15
0.0000,42.5850,42.3000,0.0000,5,10,3,30
0.0000,42.3675,42.1400,0.0000,5,10,3,45
0.0000,42.1500,41.9800,0.0000,5,10,4,0
0.0000,41.9225,41.7325,0.0000,5,10,4,15
0.0000,41.6950,41.4850,0.0000,5,10,4,30
0.0000,41.4675,41.2375,0.0000,5,10,4,45
0.0000,41.2400,40.9900,0.0000,5,10,5,0
4.9850,41.5350,41.7150,0.0000,5,10,5,15
9.9700,41.8300,42.4400,0.0000,5,10,5,30
14.9550,42.1250,43.1650,0.0000,5,10,5,45
19.9400,42.4200,43.8900,0.0000,5,10,6,0
33.2575,42.9325,45.8150,0.0000,5,10,6,15
46.5750,43.4450,47.7400,0.0000,5,10,6,30
59.8925,43.9575,49.6650,0.0000,5,10,6,45
73.2100,44.4700,51.5900,0.0000,5,10,7,0
113.8375,46.5125,53.0600,0.0250,5,10,7,15
154.4650,48.5550,54.5300,0.0500,5,10,7,30
195.0925,50.5975,56.0000,0.0750,5,10,7,45
235.7200,52.6400,57.4700,0.1000,5,10,8,0
260.4900,53.1250,56.5150,0.1175,5,10,8,15
285.2600,53.6100,55.5600,0.1350,5,10,8,30
310.0300,54.0950,54.6050,0.1525,5,10,8,45
334.8000,54.5800,53.6500,0.1700,5,10,9,0
368.1850,55.2600,54.1775,0.1925,5,10,9,15
401.5700,55.9400,54.7050,0.2150,5,10,9,30
434.9550,56.6200,55.2325,0.2375,5,10,9,45
468.3400,57.3000,55.7600,0.2600,5,10,10,0
570.2550,57.9625,56.7975,0.3675,5,10,10,15
672.1700,58.6250,57.8350,0.4750,5,10,10,30
774.0850,59.2875,58.8725,0.5825,5,10,10,45
876.0000,59.9500,59.9100,0.6900,5,10,11,0
893.1500,60.5575,60.6025,0.6175,5,10,11,15
910.3000,61.1650,61.2950,0.5450,5,10,11,30
927.4500,61.7725,61.9875,0.4725,5,10,11,45
944.6000,62.3800,62.6800,0.4000,5,10,12,0
984.9400,62.8875,63.3275,0.5150,5,10,12,15
1025.2800,63.3950,63.9750,0.6300,5,10,12,30
1065.6200,63.9025,64.6225,0.7450,5,10,12,45
1105.9600,64.4100,65.2700,0.8600,5,10,13,0
990.8225,63.7725,64.6700,0.9925,5,10,13,15
875.6850,63.1350,64.0700,1.1250,5,10,13,30
760.5475,62.4975,63.4700,1.2575,5,10,13,45
645.4100,61.8600,62.8700,1.3900,5,10,14,0
653.3700,62.2925,63.3700,1.1525,5,10,14,15
661.3300,62.7250,63.8700,0.9150,5,10,14,30
669.2900,63.1575,64.3700,0.6775,5,10,14,45
677.2500,63.5900,64.8700,0.4400,5,10,15,0
650.4775,62.7850,64.9025,0.7800,5,10,15,15
623.7050,61.9800,64.9350,1.1200,5,10,15,30
596.9325,61.1750,64.9675,1.4600,5,10,15,45
570.1600,60.3700,65.0000,1.8000,5,10,16,0
538.5025,60.1325,64.2975,2.1825,5,10,16,15
506.8450,59.8950,63.5950,2.5650,5,10,16,30
475.1875,59.6575,62.8925,2.9475,5,10,16,45
443.5300,59.4200,62.1900,3.3300,5,10,17,0
345.1350,59.2150,61.2500,4.1350,5,10,17,15
246.7400,59.0100,60.3100,4.9400,5,10,17,30
148.3450,58.8050,59.3700,5.7450,5,10,17,45
49.9500,58.6000,58.4300,6.5500,5,10,18,0
44.9775,58.2850,58.0275,5.8625,5,10,18,15
40.0050,57.9700,57.6250,5.1750,5,10,18,30
35.0325,57.6550,57.2225,4.4875,5,10,18,45
30.0600,57.3400,56.8200,3.8000,5,10,19,0
24.2075,56.6875,56.0825,4.7775,5,10,19,15
18.3550,56.0350,55.3450,5.7550,5,10,19,30
12.5025,55.3825,54.6075,6.7325,5,10,19,45
6.6500,54.7300,53.8700,7.7100,5,10,20,0
4.9900,54.0750,53.1725,6.5700,5,10,20,15
3.3300,53.4200,52.4750,5.4300,5,10,20,30
1.6700,52.7650,51.7775,4.2900,5,10,20,45
0.0100,52.1100,51.0800,3.1500,5,10,21,0
0.0100,51.3950,50.4025,2.3650,5,10,21,15
0.0100,50.6800,49.7250,1.5800,5,10,21,30
0.0100,49.9650,49.0475,0.7950,5,10,21,45
0.0100,49.2500,48.3700,0.0100,5,10,22,0
0.0075,48.5450,47.7550,0.0075,5,10,22,15
0.0050,47.8400,47.1400,0.0050,5,10,22,30
0.0025,47.1350,46.5250,0.0025,5,10,22,45
0.0000,46.6800,45.9900,0.0000,5,11,0,0
0.0000,45.5450,45.1475,0.0000,5,11,0,15
0.0000,44.4100,44.3050,0.0000,5,11,0,30
0.0000,43.2750,43.4625,0.0000,5,11,0,45
0.0000,42.1400,42.6200,0.0000,5,11,1,0
0.0050,41.3950,42.5325,0.0000,5,11,1,15
0.0100,40.6500,42.4450,0.0000,5,11,1,30
0.0150,39.9050,42.3575,0.0000,5,11,1,45
0.0200,39.1600,42.2700,0.0000,5,11,2,0
0.0150,39.3775,42.4150,0.0000,5,11,2,15
0.0100,39.5950,42.5600,0.0000,5,11,2,30
0.0050,39.8125,42.7050,0.0000,5,11,2,45
0.0000,40.0300,42.8500,0.0000,5,11,3,0
0.0000,39.4800,42.3925,0.0000,5,11,3,15
0.0000,38.9300,41.9350,0.0000,5,11,3,30
0.0000,38.3800,41.4775,0.0000,5,11,3,45
0.0000,37.8300,41.0200,0.0000,5,11,4,0
0.0000,37.7850,40.9875,0.0000,5,11,4,15
0.0000,37.7400,40.9550,0.0000,5,11,4,30
0.0000,37.6950,40.9225,0.0000,5,11,4,45
0.0000,37.6500,40.8900,0.0000,5,11,5,0
7.3750,38.1725,41.7150,0.0000,5,11,5,15
14.7500,38.6950,42.5400,0.0000,5,11,5,30
22.1250,39.2175,43.3650,0.0000,5,11,5,45
29.5000,39.7400,44.1900,0.0000,5,11,6,0
41.6175,40.5150,45.3625,0.0050,5,11,6,15
53.7350,41.2900,46.5350,0.0100,5,11,6,30
65.8525,42.0650,47.7075,0.0150,5,11,6,45
77.9700,42.8400,48.8800,0.0200,5,11,7,0
116.3725,43.6675,50.2200,0.0275,5,11,7,15
154.7750,44.4950,51.5600,0.0350,5,11,7,30
193.1775,45.3225,52.9000,0.0425,5,11,7,45
231.5800,46.1500,54.2400,0.0500,5,11,8,0
288.1525,48.0200,55.0625,0.0725,5,11,8,15
344.7250,49.8900,55.8850,0.0950,5,11,8,30
401.2975,51.7600,56.7075,0.1175,5,11,8,45
457.8700,53.6300,57.5300,0.1400,5,11,9,0
496.4550,54.2075,58.2750,0.1600,5,11,9,15
535.0400,54.7850,59.0200,0.1800,5,11,9,30
573.6250,55.3625,59.7650,0.2000,5,11,9,45
612.2100,55.9400,60.5100,0.2200,5,11,10,0
645.4475,56.2550,61.0125,0.2425,5,11,10,15
678.6850,56.5700,61.5150,0.2650,5,11,10,30
711.9225,56.8850,62.0175,0.2875,5,11,10,45
745.1600,57.2000,62.5200,0.3100,5,11,11,0
787.4550,59.3850,63.8725,0.5325,5,11,11,15
829.7500,61.5700,65.2250,0.7550,5,11,11,30
872.0450,63.7550,66.5775,0.9775,5,11,11,45
914.3400,65.9400,67.9300,1.2000,5,11,12,0
934.1450,66.2700,68.0150,1.1300,5,11,12,15
953.9500,66.6000,68.1000,1.0600,5,11,12,30
973.7550,66.9300,68.1850,0.9900,5,11,12,45
993.5600,67.2600,68.2700,0.9200,5,11,13,0
957.1025,67.4175,69.0175,0.9675,5,11,13,15
920.6450,67.5750,69.7650,1.0150,5,11,13,30
884.1875,67.7325,70.5125,1.0625,5,11,13,45
847.7300,67.8900,71.2600,1.1100,5,11,14,0
786.1400,67.1275,71.1000,1.1625,5,11,14,15
724.5500,66.3650,70.9400,1.2150,5,11,14,30
662.9600,65.6025,70.7800,1.2675,5,11,14,45
601.3700,64.8400,70.6200,1.3200,5,11,15,0
530.0325,64.3075,70.0375,1.0800,5,11,15,15
458.6950,63.7750,69.4550,0.8400,5,11,15,30
387.3575,63.2425,68.8725,0.6000,5,11,15,45
316.0200,62.7100,68.2900,0.3600,5,11,16,0
280.7450,61.8925,67.2025,0.3800,5,11,16,15
245.4700,61.0750,66.1150,0.4000,5,11,16,30
210.1950,60.2575,65.0275,0.4200,5,11,16,45
174.9200,59.4400,63.9400,0.4400,5,11,17,0
162.8300,58.7500,63.2325,0.4050,5,11,17,15
150.7400,58.0600,62.5250,0.3700,5,11,17,30
138.6500,57.3700,61.8175,0.3350,5,11,17,45
126.5600,56.6800,61.1100,0.3000,5,11,18,0
105.9725,56.2475,60.1675,0.3425,5,11,18,15
85.3850,55.8150,59.2250,0.3850,5,11,18,30
64.7975,55.3825,58.2825,0.4275,5,11,18,45
44.2100,54.9500,57.3400,0.4700,5,11,19,0
34.6950,54.8600,56.4925,0.4150,5,11,19,15
25.1800,54.7700,55.6450,0.3600,5,11,19,30
15.6650,54.6800,54.7975,0.3050,5,11,19,45
6.1500,54.5900,53.9500,0.2500,5,11,20,0
4.6125,53.9550,53.3250,0.3275,5,11,20,15
3.0750,53.3200,52.7000,0.4050,5,11,20,30
1.5375,52.6850,52.0750,0.4825,5,11,20,45
0.0000,52.0500,51.4500,0.5600,5,11,21,0
0.0000,51.6350,51.0500,0.5475,5,11,21,15
0.0000,51.2200,50.6500,0.5350,5,11,21,30
0.0000,50.8050,50.2500,0.5225,5,11,21,45
0.0000,50.3900,49.8500,0.5100,5,11,22,0
0.0000,50.2025,49.6725,0.5050,5,11,22,15
0.0000,50.0150,49.4950,0.5000,5,11,22,30
0.0000,49.8275,49.3175,0.4950,5,11,22,45
0.0000,46.4300,45.9100,0.0000,5,11,23,0
0.0000,46.4925,45.9300,0.0000,5,11,23,15
0.0000,46.5550,45.9500,0.0000,5,11,23,30
0.0000,46.6175,45.9700,0.0000,5,11,23,45
0.0000,49.4800,48.8700,1.2300,5,12,0,0
0.0000,49.4500,48.8400,1.2825,5,12,0,15
0.0000,49.4200,48.8100,1.3350,5,12,0,30
0.0000,49.3900,48.7800,1.3875,5,12,0,45
0.0000,49.3600,48.7500,1.4400,5,12,1,0
0.0000,49.4025,48.7725,1.5350,5,12,1,15
0.0000,49.4450,48.7950,1.6300,5,12,1,30
0.0000,49.4875,48.8175,1.7250,5,12,1,45
0.0000,49.5300,48.8400,1.8200,5,12,2,0
0.0000,49.4825,48.7775,2.2025,5,12,2,15
0.0000,49.4350,48.7150,2.5850,5,12,2,30
0.0000,49.3875,48.6525,2.9675,5,12,2,45
0.0000,49.3400,48.5900,3.3500,5,12,3,0
0.0000,49.1350,48.3875,3.2025,5,12,3,15
0.0000,48.9300,48.1850,3.0550,5,12,3,30
0.0000,48.7250,47.9825,2.9075,5,12,3,45
0.0000,48.5200,47.7800,2.7600,5,12,4,0
0.0000,48.5325,47.7950,3.0575,5,12,4,15
0.0000,48.5450,47.8100,3.3550,5,12,4,30
0.0000,48.5575,47.8250,3.6525,5,12,4,45
0.0000,48.5700,47.8400,3.9500,5,12,5,0
3.0075,48.6400,47.9175,4.1025,5,12,5,15
6.0150,48.7100,47.9950,4.2550,5,12,5,30
9.0225,48.7800,48.0725,4.4075,5,12,5,45
12.0300,48.8500,48.1500,4.5600,5,12,6,0
22.6350,49.0650,48.3700,4.5250,5,12,6,15
33.2400,49.2800,48.5900,4.4900,5,12,6,30
43.8450,49.4950,48.8100,4.4550,5,12,6,45
54.4500,49.7100,49.0300,4.4200,5,12,7,0
59.4500,49.8975,49.2175,4.2375,5,12,7,15
64.4500,50.0850,49.4050,4.0550,5,12,7,30
69.4500,50.2725,49.5925,3.8725,5,12,7,45
74.4500,50.4600,49.7800,3.6900,5,12,8,0
81.4225,50.2150,49.5425,3.6925,5,12,8,15
88.3950,49.9700,49.3050,3.6950,5,12,8,30
95.3675,49.7250,49.0675,3.6975,5,12,8,45
102.3400,49.4800,48.8300,3.7000,5,12,9,0
106.6225,49.3050,48.6600,3.6850,5,12,9,15
110.9050,49.1300,48.4900,3.6700,5,12,9,30
115.1875,48.9550,48.3200,3.6550,5,12,9,45
119.4700,48.7800,48.1500,3.6400,5,12,10,0
120.2350,48.4125,48.1375,3.5725,5,12,10,15
121.0000,48.0450,48.1250,3.5050,5,12,10,30
121.7650,47.6775,48.1125,3.4375,5,12,10,45
122.5300,47.3100,48.1000,3.3700,5,12,11,0
148.2875,47.5275,48.5725,3.6775,5,12,11,15
174.0450,47.7450,49.0450,3.9850,5,12,11,30
199.8025,47.9625,49.5175,4.2925,5,12,11,45
225.5600,48.1800,49.9900,4.6000,5,12,12,0
258.2275,48.6750,50.8350,4.3325,5,12,12,15
290.8950,49.1700,51.6800,4.0650,5,12,12,30
323.5625,49.6650,52.5250,3.7975,5,12,12,45
356.2300,50.1600,53.3700,3.5300,5,12,13,0
392.6650,50.8550,53.7525,3.6700,5,12,13,15
429.1000,51.5500,54.1350,3.8100,5,12,13,30
465.5350,52.2450,54.5175,3.9500,5,12,13,45
501.9700,52.9400,54.9000,4.0900,5,12,14,0
441.0775,53.2250,54.5875,3.5125,5,12,14,15
380.1850,53.5100,54.2750,2.9350,5,12,14,30
319.2925,53.7950,53.9625,2.3575,5,12,14,45
258.4000,54.0800,53.6500,1.7800,5,12,15,0
284.2775,54.5400,54.2575,1.4350,5,12,15,15
310.1550,55.0000,54.8650,1.0900,5,12,15,30
336.0325,55.4600,55.4725,0.7450,5,12,15,45
361.9100,55.9200,56.0800,0.4000,5,12,16,0
386.3850,56.0150,56.6575,0.5225,5,12,16,15
410.8600,56.1100,57.2350,0.6450,5,12,16,30
435.3350,56.2050,57.8125,0.7675,5,12,16,45
459.8100,56.3000,58.3900,0.8900,5,12,17,0
367.0900,55.9525,57.4850,0.8475,5,12,17,15
274.3700,55.6050,56.5800,0.8050,5,12,17,30
181.6500,55.2575,55.6750,0.7625,5,12,17,45
88.9300,54.9100,54.7700,0.7200,5,12,18,0
79.8650,54.4350,54.2475,0.8675,5,12,18,15
70.8000,53.9600,53.7250,1.0150,5,12,18,30
61.7350,53.4850,53.2025,1.1625,5,12,18,45
52.6700,53.0100,52.6800,1.3100,5,12,19,0
42.0275,52.1625,51.7875,0.9825,5,12,19,15
31.3850,51.3150,50.8950,0.6550,5,12,19,30
20.7425,50.4675,50.0025,0.3275,5,12,19,45
10.1000,49.6200,49.1100,0.0000,5,12,20,0
7.5750,48.3225,47.9400,0.0000,5,12,20,15
5.0500,47.0250,46.7700,0.0000,5,12,20,30
2.5250,45.7275,45.6000,0.0000,5,12,20,45
0.0000,44.4300,44.4300,0.0000,5,12,21,0
0.0000,43.9300,43.8875,0.0000,5,12,21,15
0.0000,43.4300,43.3450,0.0000,5,12,21,30
0.0000,42.9300,42.8025,0.0000,5,12,21,45
0.0000,42.4300,42.2600,0.0000,5,12,22,0
0.0000,42.1875,42.0000,0.0000,5,12,22,15
0.0000,41.9450,41.7400,0.0000,5,12,22,30
0.0000,41.7025,41.4800,0.0000,5,12,22,45
0.0000,49.6400,49.1400,0.4900,5,12,23,0
0.0000,49.6000,49.0725,0.6750,5,12,23,15
0.0000,49.5600,49.0050,0.8600,5,12,23,30
0.0000,49.5200,48.9375,1.0450,5,12,23,45
0.0000,41.7300,40.8500,0.0000,5,13,0,0
0.0000,41.2775,40.6625,0.0000,5,13,0,15
0.0000,40.8250,40.4750,0.0000,5,13,0,30
0.0000,40.3725,40.2875,0.0000,5,13,0,45
0.0000,39.9200,40.1000,0.0000,5,13,1,0
0.0000,39.5975,39.9125,0.0025,5,13,1,15
0.0000,39.2750,39.7250,0.0050,5,13,1,30
0.0000,38.9525,39.5375,0.0075,5,13,1,45
0.0000,38.6300,39.3500,0.0100,5,13,2,0
0.0000,38.7550,39.3125,0.0175,5,13,2,15
0.0000,38.8800,39.2750,0.0250,5,13,2,30
0.0000,39.0050,39.2375,0.0325,5,13,2,45
0.0000,39.1300,39.2000,0.0400,5,13,3,0
0.0000,38.8450,38.8700,0.0300,5,13,3,15
0.0000,38.5600,38.5400,0.0200,5,13,3,30
0.0000,38.2750,38.2100,0.0100,5,13,3,45
0.0000,37.9900,37.8800,0.0000,5,13,4,0
0.0000,37.5350,37.5675,0.0000,5,13,4,15
0.0000,37.0800,37.2550,0.0000,5,13,4,30
0.0000,36.6250,36.9425,0.0000,5,13,4,45
0.0000,36.1700,36.6300,0.0000,5,13,5,0
7.3900,36.8200,37.9075,0.0000,5,13,5,15
14.7800,37.4700,39.1850,0.0000,5,13,5,30
22.1700,38.1200,40.4625,0.0000,5,13,5,45
29.5600,38.7700,41.7400,0.0000,5,13,6,0
46.2500,40.3575,43.9300,0.0000,5,13,6,15
62.9400,41.9450,46.1200,0.0000,5,13,6,30
79.6300,43.5325,48.3100,0.0000,5,13,6,45
96.3200,45.1200,50.5000,0.0000,5,13,7,0
130.7400,46.3975,51.5825,0.0125,5,13,7,15
165.1600,47.6750,52.6650,0.0250,5,13,7,30
199.5800,48.9525,53.7475,0.0375,5,13,7,45
234.0000,50.2300,54.8300,0.0500,5,13,8,0
267.6800,51.1575,54.4050,0.0450,5,13,8,15
301.3600,52.0850,53.9800,0.0400,5,13,8,30
335.0400,53.0125,53.5550,0.0350,5,13,8,45
368.7200,53.9400,53.1300,0.0300,5,13,9,0
388.7700,54.6125,53.8675,0.0450,5,13,9,15
408.8200,55.2850,54.6050,0.0600,5,13,9,30
428.8700,55.9575,55.3425,0.0750,5,13,9,45
448.9200,56.6300,56.0800,0.0900,5,13,10,0
455.1000,56.7625,56.3650,0.1350,5,13,10,15
461.2800,56.8950,56.6500,0.1800,5,13,10,30
467.4600,57.0275,56.9350,0.2250,5,13,10,45
473.6400,57.1600,57.2200,0.2700,5,13,11,0
476.7825,57.7200,57.7025,0.3175,5,13,11,15
479.9250,58.2800,58.1850,0.3650,5,13,11,30
483.0675,58.8400,58.6675,0.4125,5,13,11,45
486.2100,59.4000,59.1500,0.4600,5,13,12,0
466.1375,60.0775,59.5450,0.3900,5,13,12,15
446.0650,60.7550,59.9400,0.3200,5,13,12,30
425.9925,61.4325,60.3350,0.2500,5,13,12,45
405.9200,62.1100,60.7300,0.1800,5,13,13,0
370.2725,61.9500,60.5725,0.1625,5,13,13,15
334.6250,61.7900,60.4150,0.1450,5,13,13,30
298.9775,61.6300,60.2575,0.1275,5,13,13,45
263.3300,61.4700,60.1000,0.1100,5,13,14,0
257.6850,61.4675,60.1375,0.2800,5,13,14,15
252.0400,61.4650,60.1750,0.4500,5,13,14,30
246.3950,61.4625,60.2125,0.6200,5,13,14,45
240.7500,61.4600,60.2500,0.7900,5,13,15,0
211.9200,60.5200,59.5425,0.6250,5,13,15,15
183.0900,59.5800,58.8350,0.4600,5,13,15,30
154.2600,58.6400,58.1275,0.2950,5,13,15,45
125.4300,57.7000,57.4200,0.1300,5,13,16,0
120.1575,56.7825,56.3600,0.1825,5,13,16,15
114.8850,55.8650,55.3000,0.2350,5,13,16,30
109.6125,54.9475,54.2400,0.2875,5,13,16,45
104.3400,54.0300,53.1800,0.3400,5,13,17,0
90.6525,53.3250,52.6525,0.2750,5,13,17,15
76.9650,52.6200,52.1250,0.2100,5,13,17,30
63.2775,51.9150,51.5975,0.1450,5,13,17,45
49.5900,51.2100,51.0700,0.0800,5,13,18,0
42.9800,50.8800,50.7725,0.0675,5,13,18,15
36.3700,50.5500,50.4750,0.0550,5,13,18,30
29.7600,50.2200,50.1775,0.0425,5,13,18,45
23.1500,49.8900,49.8800,0.0300,5,13,19,0
18.3800,49.7700,49.7325,0.0400,5,13,19,15
13.6100,49.6500,49.5850,0.0500,5,13,19,30
8.8400,49.5300,49.4375,0.0600,5,13,19,45
4.0700,49.4100,49.2900,0.0700,5,13,20,0
3.0525,49.2750,49.1300,0.0750,5,13,20,15
2.0350,49.1400,48.9700,0.0800,5,13,20,30
1.0175,49.0050,48.8100,0.0850,5,13,20,45
0.0000,48.8700,48.6500,0.0900,5,13,21,0
0.0000,48.8100,48.5575,0.0675,5,13,21,15
0.0000,48.7500,48.4650,0.0450,5,13,21,30
0.0000,48.6900,48.3725,0.0225,5,13,21,45
0.0000,48.6300,48.2800,0.0000,5,13,22,0
0.0000,48.7075,48.3300,0.0000,5,13,22,15
0.0000,48.7850,48.3800,0.0000,5,13,22,30
0.0000,48.8625,48.4300,0.0000,5,13,22,45
0.0700,49.1700,48.5600,0.0000,5,14,0,0
0.0525,49.2200,48.6175,0.0350,5,14,0,15
0.0350,49.2700,48.6750,0.0700,5,14,0,30
0.0175,49.3200,48.7325,0.1050,5,14,0,45
0.0000,49.3700,48.7900,0.1400,5,14,1,0
0.0000,49.4525,48.8700,0.1375,5,14,1,15
0.0000,49.5350,48.9500,0.1350,5,14,1,30
0.0000,49.6175,49.0300,0.1325,5,14,1,45
0.0000,49.7000,49.1100,0.1300,5,14,2,0
0.0000,49.8475,49.2600,0.1150,5,14,2,15
0.0000,49.9950,49.4100,0.1000,5,14,2,30
0.0000,50.1425,49.5600,0.0850,5,14,2,45
0.0000,50.2900,49.7100,0.0700,5,14,3,0
0.0100,50.3375,49.7500,0.0575,5,14,3,15
0.0200,50.3850,49.7900,0.0450,5,14,3,30
